"","time","ABi","ABo","Tau","Fi","Fo","A","M1","M2","N"
"3369",3369,7e-06,1.05874377288327e-06,5.84837545126354e-10,3.50873146818111e-10,1.17515081585388e-10,1.65088851746522,0.046170916478253,0.0046170916478253,0.0838444361925399
"3370",3370,7e-06,1.05870612020815e-06,5.84837545126354e-10,3.50873195513535e-10,1.17530592577386e-10,1.65098700725411,0.0461720530540531,0.00461720530540531,0.0838315881834554
"3371",3371,7e-06,1.05866846272244e-06,5.84837545126354e-10,3.50873244120807e-10,1.17546099280099e-10,1.65108542996115,0.0461731890629865,0.00461731890629865,0.0838187421422808
"3372",3372,7e-06,1.05863080043794e-06,5.84837545126354e-10,3.50873292640099e-10,1.17561601694701e-10,1.65118378564129,0.046174324505433,0.0046174324505433,0.0838058980687162
"3373",3373,7e-06,1.05859313336643e-06,5.84837545126354e-10,3.50873341071582e-10,1.17577099822368e-10,1.65128207434944,0.0461754593817722,0.00461754593817721,0.083793055962462
"3374",3374,7e-06,1.05855546151967e-06,5.84837545126354e-10,3.50873389415427e-10,1.17592593664276e-10,1.65138029614046,0.046176593692383,0.0046176593692383,0.0837802158232187
"3375",3375,7e-06,1.05851778490943e-06,5.84837545126354e-10,3.50873437671806e-10,1.176080832216e-10,1.65147845106917,0.0461777274376443,0.00461777274376443,0.0837673776506866
"3376",3376,7e-06,1.05848010354744e-06,5.84837545126354e-10,3.50873485840889e-10,1.17623568495514e-10,1.65157653919031,0.0461788606179346,0.00461788606179346,0.0837545414445661
"3377",3377,7e-06,1.05844241744545e-06,5.84837545126354e-10,3.50873533922846e-10,1.17639049487193e-10,1.6516745605586,0.0461799932336321,0.0046179993233632,0.0837417072045578
"3378",3378,7e-06,1.05840472661517e-06,5.84837545126354e-10,3.50873581917847e-10,1.17654526197811e-10,1.65177251522872,0.0461811252851144,0.00461811252851144,0.0837288749303622
"3379",3379,7e-06,1.0583670310683e-06,5.84837545126354e-10,3.50873629826061e-10,1.17669998628541e-10,1.65187040325526,0.0461822567727591,0.00461822567727591,0.0837160446216799
"3380",3380,7e-06,1.05832933081655e-06,5.84837545126354e-10,3.50873677647657e-10,1.17685466780558e-10,1.65196822469281,0.0461833876969434,0.00461833876969433,0.0837032162782115
"3381",3381,7e-06,1.05829162587158e-06,5.84837545126354e-10,3.50873725382804e-10,1.17700930655034e-10,1.65206597959587,0.0461845180580439,0.00461845180580439,0.0836903898996577
"3382",3382,7e-06,1.05825391624508e-06,5.84837545126354e-10,3.5087377303167e-10,1.17716390253142e-10,1.65216366801892,0.0461856478564373,0.00461856478564373,0.0836775654857192
"3383",3383,7e-06,1.05821620194869e-06,5.84837545126354e-10,3.50873820594424e-10,1.17731845576055e-10,1.65226129001638,0.0461867770924997,0.00461867770924997,0.0836647430360967
"3384",3384,7e-06,1.05817848299406e-06,5.84837545126354e-10,3.50873868071233e-10,1.17747296624945e-10,1.65235884564262,0.0461879057666068,0.00461879057666068,0.0836519225504911
"3385",3385,7e-06,1.05814075939282e-06,5.84837545126354e-10,3.50873915462264e-10,1.17762743400984e-10,1.65245633495197,0.0461890338791342,0.00461890338791342,0.0836391040286031
"3386",3386,7e-06,1.0581030311566e-06,5.84837545126354e-10,3.50873962767685e-10,1.17778185905344e-10,1.65255375799871,0.046190161430457,0.0046190161430457,0.0836262874701337
"3387",3387,7e-06,1.05806529829698e-06,5.84837545126354e-10,3.50874009987661e-10,1.17793624139196e-10,1.65265111483705,0.0461912884209501,0.004619128842095,0.0836134728747838
"3388",3388,7e-06,1.05802756082558e-06,5.84837545126354e-10,3.5087405712236e-10,1.17809058103711e-10,1.65274840552119,0.0461924148509879,0.00461924148509879,0.0836006602422543
"3389",3389,7e-06,1.05798981875397e-06,5.84837545126354e-10,3.50874104171947e-10,1.17824487800061e-10,1.65284563010526,0.0461935407209447,0.00461935407209447,0.0835878495722462
"3390",3390,7e-06,1.05795207209372e-06,5.84837545126354e-10,3.50874151136588e-10,1.17839913229414e-10,1.65294278864334,0.0461946660311943,0.00461946660311943,0.0835750408644607
"3391",3391,7e-06,1.05791432085638e-06,5.84837545126354e-10,3.50874198016447e-10,1.17855334392942e-10,1.65303988118946,0.0461957907821102,0.00461957907821102,0.0835622341185987
"3392",3392,7e-06,1.0578765650535e-06,5.84837545126354e-10,3.50874244811691e-10,1.17870751291815e-10,1.65313690779761,0.0461969149740656,0.00461969149740656,0.0835494293343614
"3393",3393,7e-06,1.05783880469661e-06,5.84837545126354e-10,3.50874291522483e-10,1.17886163927202e-10,1.65323386852174,0.0461980386074334,0.00461980386074334,0.08353662651145
"3394",3394,7e-06,1.05780103979723e-06,5.84837545126354e-10,3.50874338148988e-10,1.17901572300272e-10,1.65333076341574,0.0461991616825861,0.00461991616825861,0.0835238256495657
"3395",3395,7e-06,1.05776327036686e-06,5.84837545126354e-10,3.50874384691369e-10,1.17916976412194e-10,1.65342759253345,0.046200284199896,0.00462002841998959,0.0835110267484097
"3396",3396,7e-06,1.057725496417e-06,5.84837545126354e-10,3.50874431149791e-10,1.17932376264138e-10,1.65352435592866,0.0462014061597349,0.00462014061597348,0.0834982298076834
"3397",3397,7e-06,1.05768771795914e-06,5.84837545126354e-10,3.50874477524416e-10,1.1794777185727e-10,1.65362105365513,0.0462025275624744,0.00462025275624744,0.083485434827088
"3398",3398,7e-06,1.05764993500473e-06,5.84837545126354e-10,3.50874523815407e-10,1.1796316319276e-10,1.65371768576656,0.0462036484084857,0.00462036484084857,0.083472641806325
"3399",3399,7e-06,1.05761214756524e-06,5.84837545126354e-10,3.50874570022926e-10,1.17978550271776e-10,1.6538142523166,0.0462047686981399,0.00462047686981398,0.0834598507450959
"3400",3400,7e-06,1.05757435565211e-06,5.84837545126354e-10,3.50874616147137e-10,1.17993933095483e-10,1.65391075335886,0.0462058884318074,0.00462058884318074,0.083447061643102
"3401",3401,7e-06,1.05753655927677e-06,5.84837545126354e-10,3.508746621882e-10,1.18009311665051e-10,1.65400718894689,0.0462070076098585,0.00462070076098585,0.0834342745000448
"3402",3402,7e-06,1.05749875845065e-06,5.84837545126354e-10,3.50874708146278e-10,1.18024685981645e-10,1.6541035591342,0.0462081262326632,0.00462081262326632,0.083421489315626
"3403",3403,7e-06,1.05746095318515e-06,5.84837545126354e-10,3.50874754021531e-10,1.18040056046432e-10,1.65419986397426,0.0462092443005912,0.00462092443005912,0.0834087060895471
"3404",3404,7e-06,1.05742314349166e-06,5.84837545126354e-10,3.50874799814121e-10,1.18055421860579e-10,1.65429610352049,0.0462103618140117,0.00462103618140117,0.0833959248215098
"3405",3405,7e-06,1.05738532938157e-06,5.84837545126354e-10,3.50874845524207e-10,1.18070783425251e-10,1.65439227782625,0.0462114787732936,0.00462114787732936,0.0833831455112157
"3406",3406,7e-06,1.05734751086625e-06,5.84837545126354e-10,3.5087489115195e-10,1.18086140741614e-10,1.65448838694486,0.0462125951788058,0.00462125951788058,0.0833703681583666
"3407",3407,7e-06,1.05730968795706e-06,5.84837545126354e-10,3.5087493669751e-10,1.18101493810833e-10,1.6545844309296,0.0462137110309164,0.00462137110309164,0.0833575927626641
"3408",3408,7e-06,1.05727186066534e-06,5.84837545126354e-10,3.50874982161046e-10,1.18116842634074e-10,1.65468040983369,0.0462148263299936,0.00462148263299936,0.0833448193238102
"3409",3409,7e-06,1.05723402900243e-06,5.84837545126354e-10,3.50875027542718e-10,1.18132187212501e-10,1.65477632371031,0.046215941076405,0.0046215941076405,0.0833320478415067
"3410",3410,7e-06,1.05719619297965e-06,5.84837545126354e-10,3.50875072842684e-10,1.18147527547279e-10,1.65487217261259,0.0462170552705179,0.00462170552705179,0.0833192783154554
"3411",3411,7e-06,1.0571583526083e-06,5.84837545126354e-10,3.50875118061104e-10,1.18162863639571e-10,1.65496795659362,0.0462181689126996,0.00462181689126996,0.0833065107453583
"3412",3412,7e-06,1.05712050789969e-06,5.84837545126354e-10,3.50875163198134e-10,1.18178195490542e-10,1.65506367570643,0.0462192820033166,0.00462192820033166,0.0832937451309173
"3413",3413,7e-06,1.0570826588651e-06,5.84837545126354e-10,3.50875208253933e-10,1.18193523101355e-10,1.65515933000402,0.0462203945427355,0.00462203945427355,0.0832809814718346
"3414",3414,7e-06,1.0570448055158e-06,5.84837545126354e-10,3.50875253228659e-10,1.18208846473174e-10,1.65525491953932,0.0462215065313222,0.00462215065313222,0.083268219767812
"3415",3415,7e-06,1.05700694786305e-06,5.84837545126354e-10,3.50875298122469e-10,1.18224165607161e-10,1.65535044436524,0.0462226179694427,0.00462226179694427,0.0832554600185518
"3416",3416,7e-06,1.0569690859181e-06,5.84837545126354e-10,3.50875342935519e-10,1.18239480504479e-10,1.65544590453462,0.0462237288574623,0.00462237288574623,0.0832427022237561
"3417",3417,7e-06,1.05693121969219e-06,5.84837545126354e-10,3.50875387667966e-10,1.1825479116629e-10,1.65554130010026,0.0462248391957462,0.00462248391957462,0.083229946383127
"3418",3418,7e-06,1.05689334919654e-06,5.84837545126354e-10,3.50875432319967e-10,1.18270097593757e-10,1.65563663111493,0.0462259489846592,0.00462259489846592,0.0832171924963668
"3419",3419,7e-06,1.05685547444237e-06,5.84837545126354e-10,3.50875476891678e-10,1.1828539978804e-10,1.65573189763132,0.0462270582245659,0.00462270582245659,0.0832044405631777
"3420",3420,7e-06,1.05681759544086e-06,5.84837545126354e-10,3.50875521383253e-10,1.18300697750303e-10,1.6558270997021,0.0462281669158304,0.00462281669158304,0.0831916905832621
"3421",3421,7e-06,1.05677971220322e-06,5.84837545126354e-10,3.50875565794848e-10,1.18315991481705e-10,1.65592223737989,0.0462292750588166,0.00462292750588166,0.0831789425563223
"3422",3422,7e-06,1.0567418247406e-06,5.84837545126354e-10,3.50875610126619e-10,1.18331280983407e-10,1.65601731071725,0.0462303826538881,0.00462303826538881,0.0831661964820607
"3423",3423,7e-06,1.05670393306419e-06,5.84837545126354e-10,3.5087565437872e-10,1.18346566256571e-10,1.6561123197667,0.046231489701408,0.00462314897014081,0.0831534523601797
"3424",3424,7e-06,1.05666603718513e-06,5.84837545126354e-10,3.50875698551305e-10,1.18361847302356e-10,1.65620726458072,0.0462325962017395,0.00462325962017395,0.0831407101903819
"3425",3425,7e-06,1.05662813711455e-06,5.84837545126354e-10,3.50875742644527e-10,1.18377124121922e-10,1.65630214521174,0.046233702155245,0.0046233702155245,0.0831279699723697
"3426",3426,7e-06,1.05659023286359e-06,5.84837545126354e-10,3.50875786658542e-10,1.1839239671643e-10,1.65639696171214,0.0462348075622868,0.00462348075622868,0.0831152317058457
"3427",3427,7e-06,1.05655232444336e-06,5.84837545126354e-10,3.50875830593502e-10,1.18407665087037e-10,1.65649171413425,0.046235912423227,0.0046235912423227,0.0831024953905125
"3428",3428,7e-06,1.05651441186497e-06,5.84837545126354e-10,3.5087587444956e-10,1.18422929234904e-10,1.65658640253036,0.0462370167384273,0.00462370167384273,0.0830897610260728
"3429",3429,7e-06,1.05647649513949e-06,5.84837545126354e-10,3.5087591822687e-10,1.18438189161189e-10,1.65668102695272,0.0462381205082488,0.00462381205082488,0.0830770286122292
"3430",3430,7e-06,1.05643857427802e-06,5.84837545126354e-10,3.50875961925582e-10,1.1845344486705e-10,1.65677558745352,0.0462392237330528,0.00462392237330529,0.0830642981486845
"3431",3431,7e-06,1.05640064929163e-06,5.84837545126354e-10,3.5087600554585e-10,1.18468696353646e-10,1.65687008408491,0.0462403264132,0.00462403264132,0.0830515696351414
"3432",3432,7e-06,1.05636272019135e-06,5.84837545126354e-10,3.50876049087826e-10,1.18483943622134e-10,1.65696451689899,0.0462414285490507,0.00462414285490507,0.0830388430713028
"3433",3433,7e-06,1.05632478698824e-06,5.84837545126354e-10,3.5087609255166e-10,1.18499186673673e-10,1.65705888594783,0.0462425301409651,0.00462425301409651,0.0830261184568716
"3434",3434,7e-06,1.05628684969334e-06,5.84837545126354e-10,3.50876135937504e-10,1.18514425509418e-10,1.65715319128342,0.0462436311893029,0.00462436311893029,0.0830133957915505
"3435",3435,7e-06,1.05624890831764e-06,5.84837545126354e-10,3.50876179245508e-10,1.18529660130528e-10,1.65724743295774,0.0462447316944237,0.00462447316944237,0.0830006750750426
"3436",3436,7e-06,1.05621096287218e-06,5.84837545126354e-10,3.50876222475824e-10,1.18544890538159e-10,1.6573416110227,0.0462458316566866,0.00462458316566866,0.0829879563070509
"3437",3437,7e-06,1.05617301336793e-06,5.84837545126354e-10,3.50876265628602e-10,1.18560116733466e-10,1.65743572553018,0.0462469310764505,0.00462469310764505,0.0829752394872783
"3438",3438,7e-06,1.05613505981588e-06,5.84837545126354e-10,3.5087630870399e-10,1.18575338717607e-10,1.657529776532,0.0462480299540739,0.00462480299540739,0.082962524615428
"3439",3439,7e-06,1.05609710222701e-06,5.84837545126354e-10,3.5087635170214e-10,1.18590556491737e-10,1.65762376407995,0.0462491282899151,0.00462491282899151,0.0829498116912031
"3440",3440,7e-06,1.05605914061227e-06,5.84837545126354e-10,3.508763946232e-10,1.18605770057012e-10,1.65771768822575,0.0462502260843319,0.00462502260843319,0.0829371007143066
"3441",3441,7e-06,1.05602117498262e-06,5.84837545126354e-10,3.5087643746732e-10,1.18620979414586e-10,1.6578115490211,0.0462513233376821,0.00462513233376821,0.0829243916844419
"3442",3442,7e-06,1.05598320534897e-06,5.84837545126354e-10,3.50876480234647e-10,1.18636184565614e-10,1.65790534651763,0.0462524200503228,0.00462524200503228,0.082911684601312
"3443",3443,7e-06,1.05594523172227e-06,5.84837545126354e-10,3.50876522925331e-10,1.18651385511251e-10,1.65799908076695,0.0462535162226112,0.00462535162226112,0.0828989794646204
"3444",3444,7e-06,1.05590725411342e-06,5.84837545126354e-10,3.50876565539519e-10,1.18666582252652e-10,1.6580927518206,0.0462546118549039,0.00462546118549039,0.0828862762740704
"3445",3445,7e-06,1.05586927253331e-06,5.84837545126354e-10,3.50876608077359e-10,1.18681774790969e-10,1.6581863597301,0.0462557069475573,0.00462557069475573,0.0828735750293653
"3446",3446,7e-06,1.05583128699285e-06,5.84837545126354e-10,3.50876650538999e-10,1.18696963127357e-10,1.65827990454689,0.0462568015009274,0.00462568015009274,0.0828608757302084
"3447",3447,7e-06,1.0557932975029e-06,5.84837545126354e-10,3.50876692924586e-10,1.1871214726297e-10,1.65837338632239,0.0462578955153701,0.00462578955153701,0.0828481783763034
"3448",3448,7e-06,1.05575530407433e-06,5.84837545126354e-10,3.50876735234266e-10,1.18727327198959e-10,1.65846680510798,0.0462589889912407,0.00462589889912407,0.0828354829673535
"3449",3449,7e-06,1.055717306718e-06,5.84837545126354e-10,3.50876777468187e-10,1.18742502936479e-10,1.65856016095496,0.0462600819288945,0.00462600819288945,0.0828227895030625
"3450",3450,7e-06,1.05567930544473e-06,5.84837545126354e-10,3.50876819626493e-10,1.1875767447668e-10,1.65865345391463,0.0462611743286863,0.00462611743286862,0.0828100979831338
"3451",3451,7e-06,1.05564130026537e-06,5.84837545126354e-10,3.50876861709333e-10,1.18772841820717e-10,1.65874668403821,0.0462622661909706,0.00462622661909705,0.0827974084072711
"3452",3452,7e-06,1.05560329119072e-06,5.84837545126354e-10,3.5087690371685e-10,1.18788004969739e-10,1.65883985137688,0.0462633575161016,0.00462633575161016,0.082784720775178
"3453",3453,7e-06,1.0555652782316e-06,5.84837545126354e-10,3.5087694564919e-10,1.188031639249e-10,1.6589329559818,0.0462644483044334,0.00462644483044333,0.0827720350865583
"3454",3454,7e-06,1.05552726139879e-06,5.84837545126354e-10,3.50876987506499e-10,1.18818318687349e-10,1.65902599790404,0.0462655385563194,0.00462655385563194,0.0827593513411156
"3455",3455,7e-06,1.05548924070309e-06,5.84837545126354e-10,3.50877029288921e-10,1.18833469258239e-10,1.65911897719466,0.0462666282721131,0.0046266628272113,0.0827466695385538
"3456",3456,7e-06,1.05545121615525e-06,5.84837545126354e-10,3.50877070996601e-10,1.1884861563872e-10,1.65921189390467,0.0462677174521674,0.00462677174521673,0.0827339896785767
"3457",3457,7e-06,1.05541318776604e-06,5.84837545126354e-10,3.50877112629682e-10,1.18863757829941e-10,1.65930474808503,0.046268806096835,0.0046268806096835,0.0827213117608882
"3458",3458,7e-06,1.05537515554621e-06,5.84837545126354e-10,3.50877154188309e-10,1.18878895833054e-10,1.65939753978664,0.0462698942064684,0.00462698942064683,0.0827086357851921
"3459",3459,7e-06,1.05533711950648e-06,5.84837545126354e-10,3.50877195672625e-10,1.18894029649208e-10,1.65949026906038,0.0462709817814196,0.00462709817814195,0.0826959617511925
"3460",3460,7e-06,1.05529907965759e-06,5.84837545126354e-10,3.50877237082773e-10,1.18909159279552e-10,1.65958293595707,0.0462720688220404,0.00462720688220404,0.0826832896585933
"3461",3461,7e-06,1.05526103601024e-06,5.84837545126354e-10,3.50877278418897e-10,1.18924284725236e-10,1.65967554052748,0.0462731553286824,0.00462731553286824,0.0826706195070985
"3462",3462,7e-06,1.05522298857514e-06,5.84837545126354e-10,3.50877319681138e-10,1.18939405987408e-10,1.65976808282236,0.0462742413016967,0.00462742413016967,0.0826579512964123
"3463",3463,7e-06,1.05518493736297e-06,5.84837545126354e-10,3.5087736086964e-10,1.18954523067217e-10,1.65986056289239,0.0462753267414342,0.00462753267414342,0.0826452850262387
"3464",3464,7e-06,1.05514688238441e-06,5.84837545126354e-10,3.50877401984545e-10,1.18969635965811e-10,1.65995298078821,0.0462764116482455,0.00462764116482455,0.082632620696282
"3465",3465,7e-06,1.05510882365012e-06,5.84837545126354e-10,3.50877443025993e-10,1.18984744684339e-10,1.66004533656042,0.0462774960224809,0.00462774960224808,0.0826199583062463
"3466",3466,7e-06,1.05507076117076e-06,5.84837545126354e-10,3.50877483994128e-10,1.18999849223947e-10,1.66013763025957,0.0462785798644903,0.00462785798644902,0.0826072978558359
"3467",3467,7e-06,1.05503269495697e-06,5.84837545126354e-10,3.50877524889089e-10,1.19014949585784e-10,1.66022986193618,0.0462796631746234,0.00462796631746234,0.0825946393447551
"3468",3468,7e-06,1.05499462501937e-06,5.84837545126354e-10,3.50877565711019e-10,1.19030045770996e-10,1.6603220316407,0.0462807459532297,0.00462807459532297,0.0825819827727082
"3469",3469,7e-06,1.0549565513686e-06,5.84837545126354e-10,3.50877606460057e-10,1.1904513778073e-10,1.66041413942355,0.0462818282006582,0.00462818282006581,0.0825693281393996
"3470",3470,7e-06,1.05491847401525e-06,5.84837545126354e-10,3.50877647136343e-10,1.19060225616132e-10,1.66050618533512,0.0462829099172576,0.00462829099172576,0.0825566754445337
"3471",3471,7e-06,1.05488039296992e-06,5.84837545126354e-10,3.50877687740019e-10,1.19075309278349e-10,1.66059816942572,0.0462839911033765,0.00462839911033765,0.082544024687815
"3472",3472,7e-06,1.05484230824319e-06,5.84837545126354e-10,3.50877728271223e-10,1.19090388768527e-10,1.66069009174564,0.046285071759363,0.0046285071759363,0.0825313758689479
"3473",3473,7e-06,1.05480421984564e-06,5.84837545126354e-10,3.50877768730095e-10,1.19105464087811e-10,1.66078195234513,0.0462861518855651,0.0046286151885565,0.082518728987637
"3474",3474,7e-06,1.05476612778782e-06,5.84837545126354e-10,3.50877809116775e-10,1.19120535237347e-10,1.66087375127437,0.0462872314823302,0.00462872314823301,0.082506084043587
"3475",3475,7e-06,1.05472803208029e-06,5.84837545126354e-10,3.50877849431401e-10,1.19135602218279e-10,1.66096548858352,0.0462883105500057,0.00462883105500056,0.0824934410365024
"3476",3476,7e-06,1.05468993273359e-06,5.84837545126354e-10,3.50877889674112e-10,1.19150665031752e-10,1.66105716432269,0.0462893890889385,0.00462893890889385,0.0824807999660878
"3477",3477,7e-06,1.05465182975823e-06,5.84837545126354e-10,3.50877929845046e-10,1.1916572367891e-10,1.66114877854193,0.0462904670994754,0.00462904670994754,0.0824681608320481
"3478",3478,7e-06,1.05461372316474e-06,5.84837545126354e-10,3.50877969944341e-10,1.19180778160899e-10,1.66124033129127,0.0462915445819628,0.00462915445819627,0.082455523634088
"3479",3479,7e-06,1.05457561296362e-06,5.84837545126354e-10,3.50878009972135e-10,1.1919582847886e-10,1.66133182262067,0.0462926215367466,0.00462926215367465,0.0824428883719122
"3480",3480,7e-06,1.05453749916535e-06,5.84837545126354e-10,3.50878049928566e-10,1.19210874633939e-10,1.66142325258007,0.0462936979641728,0.00462936979641727,0.0824302550452257
"3481",3481,7e-06,1.05449938178043e-06,5.84837545126354e-10,3.5087808981377e-10,1.19225916627277e-10,1.66151462121935,0.0462947738645867,0.00462947738645867,0.0824176236537332
"3482",3482,7e-06,1.05446126081931e-06,5.84837545126354e-10,3.50878129627885e-10,1.19240954460019e-10,1.66160592858834,0.0462958492383337,0.00462958492383337,0.0824049941971398
"3483",3483,7e-06,1.05442313629246e-06,5.84837545126354e-10,3.50878169371047e-10,1.19255988133306e-10,1.66169717473686,0.0462969240857586,0.00462969240857585,0.0823923666751503
"3484",3484,7e-06,1.05438500821031e-06,5.84837545126354e-10,3.50878209043393e-10,1.19271017648281e-10,1.66178835971464,0.046297998407206,0.0046297998407206,0.0823797410874698
"3485",3485,7e-06,1.05434687658332e-06,5.84837545126354e-10,3.50878248645058e-10,1.19286043006085e-10,1.66187948357139,0.0462990722030203,0.00462990722030202,0.0823671174338034
"3486",3486,7e-06,1.05430874142189e-06,5.84837545126354e-10,3.50878288176179e-10,1.19301064207862e-10,1.66197054635678,0.0463001454735454,0.00463001454735453,0.0823544957138561
"3487",3487,7e-06,1.05427060273644e-06,5.84837545126354e-10,3.50878327636891e-10,1.19316081254751e-10,1.66206154812043,0.046301218219125,0.0046301218219125,0.0823418759273331
"3488",3488,7e-06,1.05423246053737e-06,5.84837545126354e-10,3.50878367027329e-10,1.19331094147895e-10,1.66215248891192,0.0463022904401027,0.00463022904401027,0.0823292580739395
"3489",3489,7e-06,1.05419431483507e-06,5.84837545126354e-10,3.50878406347628e-10,1.19346102888433e-10,1.66224336878076,0.0463033621368216,0.00463033621368215,0.0823166421533806
"3490",3490,7e-06,1.05415616563992e-06,5.84837545126354e-10,3.50878445597923e-10,1.19361107477507e-10,1.66233418777646,0.0463044333096244,0.00463044333096244,0.0823040281653616
"3491",3491,7e-06,1.05411801296228e-06,5.84837545126354e-10,3.50878484778348e-10,1.19376107916256e-10,1.66242494594845,0.0463055039588537,0.00463055039588537,0.0822914161095879
"3492",3492,7e-06,1.05407985681251e-06,5.84837545126354e-10,3.50878523889038e-10,1.19391104205821e-10,1.66251564334613,0.0463065740848518,0.00463065740848518,0.0822788059857647
"3493",3493,7e-06,1.05404169720095e-06,5.84837545126354e-10,3.50878562930126e-10,1.19406096347341e-10,1.66260628001886,0.0463076436879607,0.00463076436879607,0.0822661977935975
"3494",3494,7e-06,1.05400353413793e-06,5.84837545126354e-10,3.50878601901746e-10,1.19421084341956e-10,1.66269685601596,0.046308712768522,0.00463087127685219,0.0822535915327917
"3495",3495,7e-06,1.05396536763378e-06,5.84837545126354e-10,3.50878640804031e-10,1.19436068190804e-10,1.66278737138668,0.046309781326877,0.0046309781326877,0.0822409872030528
"3496",3496,7e-06,1.0539271976988e-06,5.84837545126354e-10,3.50878679637114e-10,1.19451047895025e-10,1.66287782618026,0.0463108493633669,0.00463108493633669,0.0822283848040862
"3497",3497,7e-06,1.05388902434329e-06,5.84837545126354e-10,3.50878718401129e-10,1.19466023455756e-10,1.66296822044587,0.0463119168783325,0.00463119168783325,0.0822157843355976
"3498",3498,7e-06,1.05385084757754e-06,5.84837545126354e-10,3.50878757096206e-10,1.19480994874136e-10,1.66305855423265,0.0463129838721142,0.00463129838721142,0.0822031857972926
"3499",3499,7e-06,1.05381266741182e-06,5.84837545126354e-10,3.5087879572248e-10,1.19495962151303e-10,1.6631488275897,0.0463140503450523,0.00463140503450523,0.0821905891888767
"3500",3500,7e-06,1.0537744838564e-06,5.84837545126354e-10,3.50878834280081e-10,1.19510925288394e-10,1.66323904056606,0.0463151162974867,0.00463151162974867,0.0821779945100557
"3501",3501,7e-06,1.05373629692153e-06,5.84837545126354e-10,3.50878872769141e-10,1.19525884286546e-10,1.66332919321074,0.046316181729757,0.0046316181729757,0.0821654017605353
"3502",3502,7e-06,1.05369810661745e-06,5.84837545126354e-10,3.50878911189792e-10,1.19540839146897e-10,1.66341928557271,0.0463172466422026,0.00463172466422026,0.0821528109400212
"3503",3503,7e-06,1.0536599129544e-06,5.84837545126354e-10,3.50878949542165e-10,1.19555789870583e-10,1.66350931770087,0.0463183110351624,0.00463183110351624,0.0821402220482193
"3504",3504,7e-06,1.05362171594259e-06,5.84837545126354e-10,3.50878987826391e-10,1.1957073645874e-10,1.66359928964412,0.0463193749089754,0.00463193749089753,0.0821276350848355
"3505",3505,7e-06,1.05358351559223e-06,5.84837545126354e-10,3.508790260426e-10,1.19585678912504e-10,1.66368920145128,0.0463204382639798,0.00463204382639798,0.0821150500495755
"3506",3506,7e-06,1.05354531191352e-06,5.84837545126354e-10,3.50879064190923e-10,1.19600617233012e-10,1.66377905317114,0.046321501100514,0.00463215011005139,0.0821024669421454
"3507",3507,7e-06,1.05350710491665e-06,5.84837545126354e-10,3.5087910227149e-10,1.19615551421399e-10,1.66386884485244,0.0463225634189157,0.00463225634189157,0.0820898857622512
"3508",3508,7e-06,1.05346889461178e-06,5.84837545126354e-10,3.5087914028443e-10,1.196304814788e-10,1.6639585765439,0.0463236252195226,0.00463236252195226,0.0820773065095988
"3509",3509,7e-06,1.05343068100908e-06,5.84837545126354e-10,3.50879178229873e-10,1.19645407406349e-10,1.66404824829416,0.0463246865026721,0.00463246865026721,0.0820647291838943
"3510",3510,7e-06,1.05339246411871e-06,5.84837545126354e-10,3.50879216107949e-10,1.19660329205181e-10,1.66413786015186,0.0463257472687011,0.00463257472687011,0.0820521537848439
"3511",3511,7e-06,1.0533542439508e-06,5.84837545126354e-10,3.50879253918786e-10,1.19675246876432e-10,1.66422741216554,0.0463268075179464,0.00463268075179464,0.0820395803121536
"3512",3512,7e-06,1.05331602051549e-06,5.84837545126354e-10,3.50879291662513e-10,1.19690160421233e-10,1.66431690438376,0.0463278672507444,0.00463278672507444,0.0820270087655297
"3513",3513,7e-06,1.05327779382289e-06,5.84837545126354e-10,3.50879329339259e-10,1.1970506984072e-10,1.66440633685499,0.0463289264674314,0.00463289264674314,0.0820144391446784
"3514",3514,7e-06,1.05323956388312e-06,5.84837545126354e-10,3.50879366949151e-10,1.19719975136026e-10,1.66449570962769,0.0463299851683431,0.00463299851683431,0.0820018714493059
"3515",3515,7e-06,1.05320133070626e-06,5.84837545126354e-10,3.50879404492319e-10,1.19734876308283e-10,1.66458502275024,0.0463310433538151,0.00463310433538151,0.0819893056791187
"3516",3516,7e-06,1.0531630943024e-06,5.84837545126354e-10,3.50879441968889e-10,1.19749773358625e-10,1.66467427627101,0.0463321010241829,0.00463321010241829,0.0819767418338229
"3517",3517,7e-06,1.05312485468163e-06,5.84837545126354e-10,3.50879479378989e-10,1.19764666288184e-10,1.66476347023832,0.0463331581797814,0.00463331581797814,0.0819641799131251
"3518",3518,7e-06,1.05308661185399e-06,5.84837545126354e-10,3.50879516722746e-10,1.19779555098092e-10,1.66485260470044,0.0463342148209453,0.00463342148209453,0.0819516199167317
"3519",3519,7e-06,1.05304836582955e-06,5.84837545126354e-10,3.50879554000287e-10,1.19794439789482e-10,1.66494167970559,0.0463352709480091,0.00463352709480091,0.0819390618443492
"3520",3520,7e-06,1.05301011661834e-06,5.84837545126354e-10,3.50879591211739e-10,1.19809320363484e-10,1.66503069530196,0.0463363265613069,0.00463363265613069,0.0819265056956841
"3521",3521,7e-06,1.0529718642304e-06,5.84837545126354e-10,3.50879628357228e-10,1.1982419682123e-10,1.6651196515377,0.0463373816611728,0.00463373816611727,0.0819139514704429
